Time,CPU_Utilization,Memory_Usage,Transaction_Throughput,Performance
2025-03-07 16:00:00,43.10048194473279,44.935293358586975,718.8757796942624,2
2025-03-07 17:00:00,66.90752475342215,67.89593965981179,252.31595343346518,1
2025-03-07 18:00:00,67.01767396848052,51.2427601442365,179.55290180743128,1
2025-03-07 19:00:00,58.21972156672826,59.105511038434145,63.81743238448783,1
2025-03-07 20:00:00,18.12607930489675,94.73183278988726,383.05818086626715,1
2025-03-07 21:00:00,85.17722460303142,44.74923740206968,610.4218025119014,1
2025-03-07 22:00:00,38.870205847456226,96.50715074415228,422.6318428447457,1
2025-03-07 23:00:00,26.786665935986882,91.48155777604573,465.6011759225426,1
2025-03-08 00:00:00,13.669762739928753,27.62120213103668,908.950759769061,2
2025-03-08 01:00:00,63.18036488694176,16.24251707876489,380.84269367213534,1
2025-03-08 02:00:00,70.98079256580542,19.070020123968398,538.2900147018203,1
2025-03-08 03:00:00,11.492904603507053,11.639964308639476,794.4703621040859,2
2025-03-08 04:00:00,56.088375246935286,18.499866468033556,426.7156432052067,1
2025-03-08 05:00:00,30.384619767814417,71.47060960747211,640.9823652164798,1
2025-03-08 06:00:00,68.06555113685049,16.40697836142061,869.2455233094079,1
2025-03-08 07:00:00,25.69297861044923,38.70780672643852,952.0445924747601,2
2025-03-08 08:00:00,72.18439642922193,86.03877798725091,189.71980688258603,1
2025-03-08 09:00:00,44.806181167048365,12.094474216224327,930.2582439034197,2
2025-03-08 10:00:00,94.30569898630611,83.30216343300422,517.5104784255614,1
2025-03-08 11:00:00,22.376884973139394,35.36692972960599,295.33216888401046,1
2025-03-08 12:00:00,40.695971594523265,20.634834485949064,486.17896842634826,1
2025-03-08 13:00:00,20.212616911653015,72.70634488277355,981.0309465212032,1
2025-03-08 14:00:00,93.22242564507064,66.60485621018955,517.987189293226,1
2025-03-08 15:00:00,88.9605418042883,88.97248121743476,362.3140297731328,1
2025-03-08 16:00:00,33.21474649436401,76.15639394234972,651.7308116008895,1
2025-03-08 17:00:00,69.39856414307611,82.31328373463637,278.1383378392834,1
2025-03-08 18:00:00,83.54999801810942,35.38311153141758,122.07016170323072,1
2025-03-08 19:00:00,59.96807304395161,25.969558940175055,172.43573581511674,1
2025-03-08 20:00:00,57.66855205204058,77.55532764767725,171.64354700988383,1
2025-03-08 21:00:00,31.76670618104065,82.61512653405376,194.30755883667965,1
2025-03-08 22:00:00,18.379249102530927,99.1454627800606,181.88581401693963,1
2025-03-08 23:00:00,90.74941821579941,47.135590922028385,658.8310075630538,1
2025-03-09 00:00:00,91.03762514469975,43.481627721350485,222.7860801791876,1
2025-03-09 01:00:00,66.97913115459411,79.87716646677971,378.38391915767005,1
2025-03-09 02:00:00,40.51268119438306,40.672318622771606,901.9489894107112,2
2025-03-09 03:00:00,41.428861715139476,93.76815930432082,500.26355824972876,1
2025-03-09 04:00:00,75.33601109832155,87.25714766587106,684.1798515949758,1
2025-03-09 05:00:00,90.73992339573194,48.609462463751655,213.70387764154833,1
2025-03-09 06:00:00,89.83777818386056,77.57839610123476,232.67456786823723,1
2025-03-09 07:00:00,80.18879912718614,77.90885866762142,88.82518545315492,1
